Topic 0th:
	呈	0.05384615384615385
	持續	0.05384615384615385
	今	0.02820512820512821
	日	0.02820512820512821
	21338	0.02820512820512821
	調節	0.02820512820512821
	預計	0.02820512820512821
	今日	0.02820512820512821
	2330	0.02820512820512821
	五日	0.02820512820512821
	表現	0.02820512820512821
	強勢	0.02820512820512821
	穩	0.02820512820512821
	聯電	0.02820512820512821
	成為	0.02820512820512821
	2609	0.02820512820512821
	小漲	0.02820512820512821
	輪動	0.02820512820512821
	2359	0.02820512820512821
	再	0.02820512820512821
Topic 1th:
	小跌	0.15185185185185185
	賴清德	0.040740740740740744
	點	0.040740740740740744
	指數	0.040740740740740744
	相當	0.040740740740740744
	2%	0.040740740740740744
	榮	0.040740740740740744
	漲	0.040740740740740744
	大漲	0.040740740740740744
	蕭美琴	0.003703703703703704
	今	0.003703703703703704
	20	0.003703703703703704
	日	0.003703703703703704
	職中華民國	0.003703703703703704
	16	0.003703703703703704
	任總統	0.003703703703703704
	副	0.003703703703703704
	總統	0.003703703703703704
	台股	0.003703703703703704
	開高	0.003703703703703704
Topic 2th:
	後	0.04230769230769231
	80	0.04230769230769231
	走勢	0.04230769230769231
	成交量	0.04230769230769231
	超過	0.04230769230769231
	站	0.04230769230769231
	225	0.04230769230769231
	逼近	0.04230769230769231
	AI	0.04230769230769231
	能源	0.04230769230769231
	達能	0.04230769230769231
	賴清德	0.0038461538461538464
	蕭美琴	0.0038461538461538464
	今	0.0038461538461538464
	20	0.0038461538461538464
	日	0.0038461538461538464
	職中華民國	0.0038461538461538464
	16	0.0038461538461538464
	任總統	0.0038461538461538464
	副	0.0038461538461538464
Topic 3th:
	億元	0.03793103448275863
	跌幅	0.03793103448275863
	超過	0.03793103448275863
	2303	0.03793103448275863
	挑戰前	0.03793103448275863
	先前	0.03793103448275863
	榮航	0.03793103448275863
	2618	0.03793103448275863
	寫	0.03793103448275863
	技嘉	0.03793103448275863
	2376	0.03793103448275863
	2009	0.03793103448275863
	互見	0.03793103448275863
	茂迪	0.03793103448275863
	賴清德	0.003448275862068966
	蕭美琴	0.003448275862068966
	今	0.003448275862068966
	20	0.003448275862068966
	日	0.003448275862068966
	職中華民國	0.003448275862068966
Topic 4th:
	上漲	0.09534883720930232
	線	0.04883720930232558
	超過	0.04883720930232558
	元	0.04883720930232558
	點至	0.025581395348837212
	賣壓	0.025581395348837212
	黑	0.025581395348837212
	4200	0.025581395348837212
	權值	0.025581395348837212
	月	0.025581395348837212
	支撐	0.025581395348837212
	所有	0.025581395348837212
	國泰金	0.025581395348837212
	市場	0.025581395348837212
	2603	0.025581395348837212
	陽明	0.025581395348837212
	航空	0.025581395348837212
	時程	0.025581395348837212
	漲	0.025581395348837212
	6%	0.025581395348837212
Topic 5th:
	TW	0.2984375
	下游	0.0328125
	相關	0.0328125
	16	0.0171875
	副	0.0171875
	台股	0.0171875
	開高	0.0171875
	一度	0.0171875
	力守	0.0171875
	1%	0.0171875
	最	0.0171875
	超過	0.0171875
	2%	0.0171875
	均線	0.0171875
	富邦金	0.0171875
	長	0.0171875
	高	0.0171875
	2615	0.0171875
	交易	0.0171875
	表態	0.0171875
Topic 6th:
	走	0.060000000000000005
	蕭美琴	0.03142857142857143
	任總統	0.03142857142857143
	翻	0.03142857142857143
	台積電	0.03142857142857143
	2317	0.03142857142857143
	1%	0.03142857142857143
	聯發科	0.03142857142857143
	強勢	0.03142857142857143
	2881	0.03142857142857143
	達電	0.03142857142857143
	最高	0.03142857142857143
	達	0.03142857142857143
	COMPUTEX	0.03142857142857143
	概念股	0.03142857142857143
	歷史	0.03142857142857143
	更大漲	0.03142857142857143
	5483	0.03142857142857143
	6443	0.03142857142857143
	賴清德	0.002857142857142857
Topic 7th:
	20	0.04583333333333334
	高點	0.04583333333333334
	2454	0.04583333333333334
	平盤	0.04583333333333334
	焦點	0.04583333333333334
	企圖	0.04583333333333334
	新高	0.04583333333333334
	賴清德主張	0.04583333333333334
	政策	0.04583333333333334
	賴清德	0.004166666666666667
	蕭美琴	0.004166666666666667
	今	0.004166666666666667
	日	0.004166666666666667
	職中華民國	0.004166666666666667
	16	0.004166666666666667
	任總統	0.004166666666666667
	副	0.004166666666666667
	總統	0.004166666666666667
	台股	0.004166666666666667
	開高	0.004166666666666667
Topic 8th:
	出籠	0.03666666666666667
	現震盪	0.03666666666666667
	盤	0.03666666666666667
	2882	0.03666666666666667
	如台	0.03666666666666667
	2308	0.03666666666666667
	航運持續	0.03666666666666667
	長	0.03666666666666667
	3%	0.03666666666666667
	222	0.03666666666666667
	萬海	0.03666666666666667
	分盤	0.03666666666666667
	雙雄華航	0.03666666666666667
	9%	0.03666666666666667
	中美晶	0.03666666666666667
	賴清德	0.0033333333333333335
	蕭美琴	0.0033333333333333335
	今	0.0033333333333333335
	20	0.0033333333333333335
	日	0.0033333333333333335
Topic 9th:
	職中華民國	0.04583333333333334
	總統	0.04583333333333334
	上周五	0.04583333333333334
	股多	0.04583333333333334
	鴻海	0.04583333333333334
	回測	0.04583333333333334
	2610	0.04583333333333334
	修正	0.04583333333333334
	跌	0.04583333333333334
	賴清德	0.004166666666666667
	蕭美琴	0.004166666666666667
	今	0.004166666666666667
	20	0.004166666666666667
	日	0.004166666666666667
	16	0.004166666666666667
	任總統	0.004166666666666667
	副	0.004166666666666667
	台股	0.004166666666666667
	開高	0.004166666666666667
	後	0.004166666666666667
